"source_code","target_code","target_name"
"292543014","E08","Diabetes Mellitus"
"292551012","E08","Diabetes Mellitus"
"292553010","E08","Diabetes Mellitus"
"2967831017","E08","Diabetes Mellitus"
"299601000000114","E08","Diabetes Mellitus"
"3039971000006114","E08","Diabetes Mellitus"
"306112011","E08","Diabetes Mellitus"
"3253231000006110","E08","Diabetes Mellitus"
"3253241000006117","E08","Diabetes Mellitus"
"3291658019","E08","Diabetes Mellitus"
"3537388019","E08","Diabetes Mellitus"
"356111014","E08","Diabetes Mellitus"
"356115017","E08","Diabetes Mellitus"
"3812041000006116","E08","Diabetes Mellitus"
"429970018","E08","Diabetes Mellitus"
"429971019","E08","Diabetes Mellitus"
"429972014","E08","Diabetes Mellitus"
"457325013","E08","Diabetes Mellitus"
"457326014","E08","Diabetes Mellitus"
"457327017","E08","Diabetes Mellitus"
"459161015","E08","Diabetes Mellitus"
"459162010","E08","Diabetes Mellitus"
"459163017","E08","Diabetes Mellitus"
"459292011","E08","Diabetes Mellitus"
"459293018","E08","Diabetes Mellitus"
"459294012","E08","Diabetes Mellitus"
"459295013","E08","Diabetes Mellitus"
"459296014","E08","Diabetes Mellitus"
"4757991000006116","E08","Diabetes Mellitus"
"4758061000006110","E08","Diabetes Mellitus"
"4758121000006115","E08","Diabetes Mellitus"
"494564012","E08","Diabetes Mellitus"
"5109831000006114","E08","Diabetes Mellitus"
"5109851000006119","E08","Diabetes Mellitus"
"5754581000006110","E08","Diabetes Mellitus"
"5754611000006119","E08","Diabetes Mellitus"
"5754621000006110","E08","Diabetes Mellitus"
"6030001000006116","E08","Diabetes Mellitus"
"6050041000006115","E08","Diabetes Mellitus"
"6050061000006116","E08","Diabetes Mellitus"
"6050071000006111","E08","Diabetes Mellitus"
"6050081000006114","E08","Diabetes Mellitus"
"6051171000006117","E08","Diabetes Mellitus"
"6056601000006112","E08","Diabetes Mellitus"
"616591000006117","E08","Diabetes Mellitus"
"616601000006113","E08","Diabetes Mellitus"
"616611000006111","E08","Diabetes Mellitus"
"616621000006115","E08","Diabetes Mellitus"
"616641000006110","E08","Diabetes Mellitus"
"616651000006112","E08","Diabetes Mellitus"
"616661000006114","E08","Diabetes Mellitus"
"616671000006119","E08","Diabetes Mellitus"
"616681000006116","E08","Diabetes Mellitus"
"6951081000006112","E08","Diabetes Mellitus"
"6951091000006110","E08","Diabetes Mellitus"
"6954991000006112","E08","Diabetes Mellitus"
"6955501000006113","E08","Diabetes Mellitus"
"6960431000006119","E08","Diabetes Mellitus"
"6960441000006112","E08","Diabetes Mellitus"
"6961081000006118","E08","Diabetes Mellitus"
"6961091000006115","E08","Diabetes Mellitus"
"6961101000006114","E08","Diabetes Mellitus"
"6961901000006111","E08","Diabetes Mellitus"
"6962751000006117","E08","Diabetes Mellitus"
"6965561000006116","E08","Diabetes Mellitus"
"6965571000006111","E08","Diabetes Mellitus"
"6970621000006114","E08","Diabetes Mellitus"
"6970631000006112","E08","Diabetes Mellitus"
"6972441000006117","E08","Diabetes Mellitus"
"6972451000006115","E08","Diabetes Mellitus"
"6979991000006111","E08","Diabetes Mellitus"
"6980001000006117","E08","Diabetes Mellitus"
"6980431000006116","E08","Diabetes Mellitus"
"6980441000006114","E08","Diabetes Mellitus"
"6986151000006117","E08","Diabetes Mellitus"
"72651000006114","E08","Diabetes Mellitus"
"72711000006117","E08","Diabetes Mellitus"
"72721000006113","E08","Diabetes Mellitus"
"7287611000006113","E08","Diabetes Mellitus"
"7287621000006117","E08","Diabetes Mellitus"
"746791000006111","E08","Diabetes Mellitus"
"7500191000006118","E08","Diabetes Mellitus"
"7708051000006112","E08","Diabetes Mellitus"
"7708091000006118","E08","Diabetes Mellitus"
"771331000006116","E08","Diabetes Mellitus"
"771341000006114","E08","Diabetes Mellitus"
"771351000006111","E08","Diabetes Mellitus"
"771361000006113","E08","Diabetes Mellitus"
"771371000006118","E08","Diabetes Mellitus"
"771381000006115","E08","Diabetes Mellitus"
"771391000006117","E08","Diabetes Mellitus"
"771401000006115","E08","Diabetes Mellitus"
"771411000006117","E08","Diabetes Mellitus"
"771421000006113","E08","Diabetes Mellitus"
"771481000006112","E08","Diabetes Mellitus"
"771491000006110","E08","Diabetes Mellitus"
"771501000006119","E08","Diabetes Mellitus"
"772151000006116","E08","Diabetes Mellitus"
"772161000006119","E08","Diabetes Mellitus"
"772171000006114","E08","Diabetes Mellitus"
"77727018","E08","Diabetes Mellitus"
"787101000006114","E08","Diabetes Mellitus"
"787111000006112","E08","Diabetes Mellitus"
"8014491000006111","E08","Diabetes Mellitus"
"8022441000006118","E08","Diabetes Mellitus"
"8022461000006119","E08","Diabetes Mellitus"
"8022471000006114","E08","Diabetes Mellitus"
"84281000006115","E08","Diabetes Mellitus"
"84301000006116","E08","Diabetes Mellitus"
"84311000006118","E08","Diabetes Mellitus"
"84321000006114","E08","Diabetes Mellitus"
"84331000006112","E08","Diabetes Mellitus"
"84341000006119","E08","Diabetes Mellitus"
"84351000006117","E08","Diabetes Mellitus"
"84361000006115","E08","Diabetes Mellitus"
"84371000006110","E08","Diabetes Mellitus"
"84381000006113","E08","Diabetes Mellitus"
"84391000006111","E08","Diabetes Mellitus"
"84401000006113","E08","Diabetes Mellitus"
"84411000006111","E08","Diabetes Mellitus"
"84421000006115","E08","Diabetes Mellitus"
"84431000006117","E08","Diabetes Mellitus"
"84441000006110","E08","Diabetes Mellitus"
"84451000006112","E08","Diabetes Mellitus"
"84461000006114","E08","Diabetes Mellitus"
"84651000006114","E08","Diabetes Mellitus"
"84671000006116","E08","Diabetes Mellitus"
"84681000006118","E08","Diabetes Mellitus"
"84691000006115","E08","Diabetes Mellitus"
"84701000006115","E08","Diabetes Mellitus"
"84711000006117","E08","Diabetes Mellitus"
"84721000006113","E08","Diabetes Mellitus"
"84731000006111","E08","Diabetes Mellitus"
"84741000006118","E08","Diabetes Mellitus"
"84751000006116","E08","Diabetes Mellitus"
"84761000006119","E08","Diabetes Mellitus"
"84771000006114","E08","Diabetes Mellitus"
"84781000006112","E08","Diabetes Mellitus"
"84791000006110","E08","Diabetes Mellitus"
"84801000006111","E08","Diabetes Mellitus"
"84811000006114","E08","Diabetes Mellitus"
"84821000006118","E08","Diabetes Mellitus"
"84831000006115","E08","Diabetes Mellitus"
"881441000006111","E08","Diabetes Mellitus"
"913441000006119","E08","Diabetes Mellitus"
"913451000006117","E08","Diabetes Mellitus"
"913461000006115","E08","Diabetes Mellitus"
"913471000006110","E08","Diabetes Mellitus"
"913481000006113","E08","Diabetes Mellitus"
"913491000006111","E08","Diabetes Mellitus"
"913501000006115","E08","Diabetes Mellitus"
"913511000006117","E08","Diabetes Mellitus"
"913521000006113","E08","Diabetes Mellitus"
"913531000006111","E08","Diabetes Mellitus"
"913541000006118","E08","Diabetes Mellitus"
"913551000006116","E08","Diabetes Mellitus"
"913591000006110","E08","Diabetes Mellitus"
"913621000006112","E08","Diabetes Mellitus"
"913651000006115","E08","Diabetes Mellitus"
"913661000006118","E08","Diabetes Mellitus"
"913671000006113","E08","Diabetes Mellitus"
"913711000006112","E08","Diabetes Mellitus"
"913771000006115","E08","Diabetes Mellitus"
"913781000006117","E08","Diabetes Mellitus"
"913791000006119","E08","Diabetes Mellitus"
"913801000006118","E08","Diabetes Mellitus"
"913811000006115","E08","Diabetes Mellitus"
"913821000006111","E08","Diabetes Mellitus"
"913831000006114","E08","Diabetes Mellitus"
"913841000006116","E08","Diabetes Mellitus"
"913851000006119","E08","Diabetes Mellitus"
"913891000006113","E08","Diabetes Mellitus"
"913901000006112","E08","Diabetes Mellitus"
"913911000006110","E08","Diabetes Mellitus"
"913931000006116","E08","Diabetes Mellitus"
"913941000006114","E08","Diabetes Mellitus"
"928461000006119","E08","Diabetes Mellitus"
"928471000006114","E08","Diabetes Mellitus"
"928491000006110","E08","Diabetes Mellitus"
"928501000006119","E08","Diabetes Mellitus"
"928511000006116","E08","Diabetes Mellitus"
"928521000006112","E08","Diabetes Mellitus"
"928531000006110","E08","Diabetes Mellitus"
"938301000006114","E08","Diabetes Mellitus"
"938311000006112","E08","Diabetes Mellitus"
"292480018","E08","Diabetes Mellitus"
"292489017","E08","Diabetes Mellitus"
"459309011","E08","Diabetes Mellitus"
"12485441000006119","E08","Diabetes Mellitus"
"198461000000116","E08","Diabetes Mellitus"
"914051000006113","E08","Diabetes Mellitus"
"5109561000006119","E08","Diabetes Mellitus"
"840951000006119","E08","Diabetes Mellitus"
"881451000006113","E08","Diabetes Mellitus"
"905621000006113","E08","Diabetes Mellitus"
"293759015","E08","Diabetes Mellitus"
"84501000006114","E08","Diabetes Mellitus"
"306114012","E08","Diabetes Mellitus"
"280511000006113","E08","Diabetes Mellitus"
"459313016","E08","Diabetes Mellitus"
"928561000006118","E08","Diabetes Mellitus"
"12730981000006113","E08","Diabetes Mellitus"
"674961000006118","E08","Diabetes Mellitus"
"281181000006116","E08","Diabetes Mellitus"
"8033291000006116","E08","Diabetes Mellitus"
"84871000006117","E08","Diabetes Mellitus"
"4392141000006116","E08","Diabetes Mellitus"
"616831000006118","E08","Diabetes Mellitus"
"293756010","E08","Diabetes Mellitus"
"85001000006117","E08","Diabetes Mellitus"
"616391000006114","E08","Diabetes Mellitus"
"345487013","E08","Diabetes Mellitus"
"933221000006116","E08","Diabetes Mellitus"
"616381000006111","E08","Diabetes Mellitus"
"292582011","E08","Diabetes Mellitus"
"616491000006116","E08","Diabetes Mellitus"
"616461000006112","E08","Diabetes Mellitus"
"292577016","E08","Diabetes Mellitus"
"280531000006119","E08","Diabetes Mellitus"
"2683591000006110","E08","Diabetes Mellitus"
"616581000006115","E08","Diabetes Mellitus"
"616441000006113","E08","Diabetes Mellitus"
"6979251000006110","E08","Diabetes Mellitus"
"3636752017","E08","Diabetes Mellitus"
"280581000006118","E08","Diabetes Mellitus"
"914261000006119","E08","Diabetes Mellitus"
"84541000006111","E08","Diabetes Mellitus"
"914061000006110","E08","Diabetes Mellitus"
"280571000006116","E08","Diabetes Mellitus"
"308110013","E08","Diabetes Mellitus"
"12702421000006111","E08","Diabetes Mellitus"
"3690681000006114","E08","Diabetes Mellitus"
"3862421000006116","E08","Diabetes Mellitus"
"12730971000006110","E08","Diabetes Mellitus"
"84841000006113","E08","Diabetes Mellitus"
"292503016","E08","Diabetes Mellitus"
"11633211000006112","E08","Diabetes Mellitus"
"15518018","E08","Diabetes Mellitus"
"292496015","E08","Diabetes Mellitus"
"459167016","E08","Diabetes Mellitus"
"292579018","E08","Diabetes Mellitus"
"938321000006116","E08","Diabetes Mellitus"
"914231000006111","E08","Diabetes Mellitus"
"84931000006113","E08","Diabetes Mellitus"
"6837991000006112","E08","Diabetes Mellitus"
"457330012","E08","Diabetes Mellitus"
"928571000006113","E08","Diabetes Mellitus"
"881471000006115","E08","Diabetes Mellitus"
"928581000006111","E08","Diabetes Mellitus"
"914161000006114","E08","Diabetes Mellitus"
"292484010","E08","Diabetes Mellitus"
"914251000006116","E08","Diabetes Mellitus"
"1823921000006119","E08","Diabetes Mellitus"
"292565014","E08","Diabetes Mellitus"
"84971000006111","E08","Diabetes Mellitus"
"4758011000006112","E08","Diabetes Mellitus"
"280561000006111","E08","Diabetes Mellitus"
"13761000006115","E08","Diabetes Mellitus"
"292466013","E08","Diabetes Mellitus"
"1223148019","E08","Diabetes Mellitus"
"6953871000006115","E08","Diabetes Mellitus"
"189711000000119","E08","Diabetes Mellitus"
"5109591000006110","E08","Diabetes Mellitus"
"4636411000006110","E08","Diabetes Mellitus"
"772181000006112","E08","Diabetes Mellitus"
"841351000006110","E08","Diabetes Mellitus"
"292550013","E08","Diabetes Mellitus"
"6959811000006110","E08","Diabetes Mellitus"
"3636751012","E08","Diabetes Mellitus"
"616351000006115","E08","Diabetes Mellitus"
"616511000006110","E08","Diabetes Mellitus"
"3209441000006114","E08","Diabetes Mellitus"
"2683561000006119","E08","Diabetes Mellitus"
"914031000006118","E08","Diabetes Mellitus"
"1694761000006113","E08","Diabetes Mellitus"
"356078011","E08","Diabetes Mellitus"
"6982521000006119","E08","Diabetes Mellitus"
"84961000006116","E08","Diabetes Mellitus"
"84611000006113","E08","Diabetes Mellitus"
"2920971000006115","E08","Diabetes Mellitus"
"84891000006116","E08","Diabetes Mellitus"
"84911000006119","E08","Diabetes Mellitus"
"967631000006115","E08","Diabetes Mellitus"
"292581016","E08","Diabetes Mellitus"
"1966311000006116","E08","Diabetes Mellitus"
"913921000006119","E08","Diabetes Mellitus"
"616501000006112","E08","Diabetes Mellitus"
"377001000006117","E08","Diabetes Mellitus"
"12718861000006118","E08","Diabetes Mellitus"
"292475010","E08","Diabetes Mellitus"
"299621000000117","E08","Diabetes Mellitus"
"121589010","E08","Diabetes Mellitus"
"12703991000006112","E08","Diabetes Mellitus"
"292483016","E08","Diabetes Mellitus"
"1780981000006115","E08","Diabetes Mellitus"
"292478012","E08","Diabetes Mellitus"
"189721000000113","E08","Diabetes Mellitus"
"84941000006115","E08","Diabetes Mellitus"
"914041000006111","E08","Diabetes Mellitus"
"264679015","E08","Diabetes Mellitus"
"5505651000006113","E08","Diabetes Mellitus"
"19931010","E08","Diabetes Mellitus"
"5109461000006115","E08","Diabetes Mellitus"
"6953861000006110","E08","Diabetes Mellitus"
"7500341000006113","E08","Diabetes Mellitus"
"914151000006112","E08","Diabetes Mellitus"
"12702411000006115","E08","Diabetes Mellitus"
"6977431000006113","E08","Diabetes Mellitus"
"914071000006115","E08","Diabetes Mellitus"
"280591000006115","E08","Diabetes Mellitus"
"928591000006114","E08","Diabetes Mellitus"
"356085010","E08","Diabetes Mellitus"
"84621000006117","E08","Diabetes Mellitus"
"84561000006110","E08","Diabetes Mellitus"
"459310018","E08","Diabetes Mellitus"
"84591000006119","E08","Diabetes Mellitus"
"493774016","E08","Diabetes Mellitus"
"914391000006116","E08","Diabetes Mellitus"
"292495016","E08","Diabetes Mellitus"
"967701000006116","E08","Diabetes Mellitus"
"2164134013","E08","Diabetes Mellitus"
"6953901000006115","E08","Diabetes Mellitus"
"493773010","E08","Diabetes Mellitus"
"928611000006115","E08","Diabetes Mellitus"
"84881000006119","E08","Diabetes Mellitus"
"616551000006111","E08","Diabetes Mellitus"
"5687751000006119","E08","Diabetes Mellitus"
"6953891000006119","E08","Diabetes Mellitus"
"1968641000006114","E08","Diabetes Mellitus"
"1550571000000114","E08","Diabetes Mellitus"
"881521000006117","E08","Diabetes Mellitus"
"13781000006113","E08","Diabetes Mellitus"
"616451000006110","E08","Diabetes Mellitus"
"881491000006119","E08","Diabetes Mellitus"
"4539561000006114","E08","Diabetes Mellitus"
"10928019","E08","Diabetes Mellitus"
"197761014","E08","Diabetes Mellitus"
"84641000006112","E08","Diabetes Mellitus"
"459311019","E08","Diabetes Mellitus"
"3209431000006116","E08","Diabetes Mellitus"
"1230929011","E08","Diabetes Mellitus"
"84601000006110","E08","Diabetes Mellitus"
"84491000006118","E08","Diabetes Mellitus"
"913981000006115","E08","Diabetes Mellitus"
"459312014","E08","Diabetes Mellitus"
"11633221000006116","E08","Diabetes Mellitus"
"881461000006110","E08","Diabetes Mellitus"
"928601000006118","E08","Diabetes Mellitus"
"84511000006112","E08","Diabetes Mellitus"
"616541000006114","E08","Diabetes Mellitus"
"494831000000119","E08","Diabetes Mellitus"
"1988741000006117","E08","Diabetes Mellitus"
"264682013","E08","Diabetes Mellitus"
"213141000006111","E08","Diabetes Mellitus"
"12489851000006117","E08","Diabetes Mellitus"
"292583018","E08","Diabetes Mellitus"
"84551000006113","E08","Diabetes Mellitus"
"84981000006114","E08","Diabetes Mellitus"
"12704991000006114","E08","Diabetes Mellitus"
"616531000006116","E08","Diabetes Mellitus"
"928551000006115","E08","Diabetes Mellitus"
"292626017","E08","Diabetes Mellitus"
"908831000006118","E08","Diabetes Mellitus"
"84531000006118","E08","Diabetes Mellitus"
"84951000006118","E08","Diabetes Mellitus"
"457329019","E08","Diabetes Mellitus"
"616561000006113","E08","Diabetes Mellitus"
"914081000006117","E08","Diabetes Mellitus"
"914311000006114","E08","Diabetes Mellitus"
"264717015","E08","Diabetes Mellitus"
"458512016","E08","Diabetes Mellitus"
"292479016","E08","Diabetes Mellitus"
"616421000006118","E08","Diabetes Mellitus"
"6977421000006110","E08","Diabetes Mellitus"
"411891014","E08","Diabetes Mellitus"
"928541000006117","E08","Diabetes Mellitus"
"7063141000006118","E08","Diabetes Mellitus"
"2160090014","E08","Diabetes Mellitus"
"587111000006111","E08","Diabetes Mellitus"
"914301000006111","E08","Diabetes Mellitus"
"641581000006115","E08","Diabetes Mellitus"
"587521000006111","E08","Diabetes Mellitus"
"251591016","E08","Diabetes Mellitus"
"11931861000006112","E08","Diabetes Mellitus"
"84991000006112","E08","Diabetes Mellitus"
"1966321000006112","E08","Diabetes Mellitus"
"938331000006118","E08","Diabetes Mellitus"
"7281511000006118","E08","Diabetes Mellitus"
"12725191000006116","E08","Diabetes Mellitus"
"292548017","E08","Diabetes Mellitus"
"5109611000006116","E08","Diabetes Mellitus"
"914221000006113","E08","Diabetes Mellitus"
"616571000006118","E08","Diabetes Mellitus"
"772131000006111","E08","Diabetes Mellitus"
"264681018","E08","Diabetes Mellitus"
"84521000006116","E08","Diabetes Mellitus"
"292523015","E08","Diabetes Mellitus"
"281211000006117","E08","Diabetes Mellitus"
"178798017","E08","Diabetes Mellitus"
"616241000006112","E08","Diabetes Mellitus"
"881481000006117","E08","Diabetes Mellitus"
"3296773014","E08","Diabetes Mellitus"
"281161000006114","E08","Diabetes Mellitus"
"85011000006119","E08","Diabetes Mellitus"
"292621010","E08","Diabetes Mellitus"
"84921000006110","E08","Diabetes Mellitus"
"84631000006119","E08","Diabetes Mellitus"
"280541000006112","E08","Diabetes Mellitus"
"914241000006118","E08","Diabetes Mellitus"
"2622193012","E08","Diabetes Mellitus"
"2674067015","E08","Diabetes Mellitus"
"772141000006118","E08","Diabetes Mellitus"
"1223147012","E08","Diabetes Mellitus"
"223291000000111","E08","Diabetes Mellitus"
"4539551000006112","E08","Diabetes Mellitus"
"8033301000006115","E08","Diabetes Mellitus"
"7500211000006117","E08","Diabetes Mellitus"
"4796321000006113","E08","Diabetes Mellitus"
"84581000006117","E08","Diabetes Mellitus"
"459308015","E08","Diabetes Mellitus"
"306113018","E08","Diabetes Mellitus"
"6763751000006119","E08","Diabetes Mellitus"
"457328010","E08","Diabetes Mellitus"
"292589019","E08","Diabetes Mellitus"
"280551000006114","E08","Diabetes Mellitus"
"5109581000006112","E08","Diabetes Mellitus"
"84291000006117","E08","Diabetes Mellitus"
"292617015","E08","Diabetes Mellitus"
"1667921000000117","E08","Diabetes Mellitus"
"84901000006117","E08","Diabetes Mellitus"
"13791000006111","E08","Diabetes Mellitus"
"84851000006110","E08","Diabetes Mellitus"
"6969931000006116","E08","Diabetes Mellitus"
"1177721000000112","E08","Diabetes Mellitus"
"280521000006117","E08","Diabetes Mellitus"
"7065531000006115","E08","Diabetes Mellitus"
"84471000006119","E08","Diabetes Mellitus"
"881511000006113","E08","Diabetes Mellitus"
"292576013","E08","Diabetes Mellitus"
"13811000006110","E08","Diabetes Mellitus"
"483886014","E08","Diabetes Mellitus"
"84861000006112","E08","Diabetes Mellitus"
"2649991000006110","E08","Diabetes Mellitus"
"13771000006110","E08","Diabetes Mellitus"
"5109621000006112","E08","Diabetes Mellitus"
"840971000006112","E08","Diabetes Mellitus"
"13751000006117","E08","Diabetes Mellitus"
"459306016","E08","Diabetes Mellitus"
"292622015","E08","Diabetes Mellitus"
"84661000006111","E08","Diabetes Mellitus"
"881501000006110","E08","Diabetes Mellitus"
"913681000006111","E08","Diabetes Mellitus"
"292590011","E08","Diabetes Mellitus"
"3862341000006115","E08","Diabetes Mellitus"
"616481000006119","E08","Diabetes Mellitus"
"281171000006119","E08","Diabetes Mellitus"
"933211000006112","E08","Diabetes Mellitus"
"4392151000006119","E08","Diabetes Mellitus"
"3730121000006115","E08","Diabetes Mellitus"
"914271000006114","E08","Diabetes Mellitus"
"4392211000006114","E08","Diabetes Mellitus"
"483882011","E08","Diabetes Mellitus"
"932641000006116","E08","Diabetes Mellitus"
"292488013","E08","Diabetes Mellitus"
"84571000006115","E08","Diabetes Mellitus"
"459169018","E08","Diabetes Mellitus"
"73466011","E08","Diabetes Mellitus"
"292512019","E08","Diabetes Mellitus"
"2460251000000115","E08","Diabetes Mellitus"
"84481000006116","E08","Diabetes Mellitus"
"O240","E08","Diabetes Mellitus"
"E10","E08","Diabetes Mellitus"
"E100","E08","Diabetes Mellitus"
"E101","E08","Diabetes Mellitus"
"E102","E08","Diabetes Mellitus"
"E103","E08","Diabetes Mellitus"
"E104","E08","Diabetes Mellitus"
"E105","E08","Diabetes Mellitus"
"E106","E08","Diabetes Mellitus"
"E107","E08","Diabetes Mellitus"
"E108","E08","Diabetes Mellitus"
"E109","E08","Diabetes Mellitus"
"O243","E08","Diabetes Mellitus"
"E14","E08","Diabetes Mellitus"
"H280","E08","Diabetes Mellitus"
"G590","E08","Diabetes Mellitus"
"G632","E08","Diabetes Mellitus"
"M142","E08","Diabetes Mellitus"
"O241","E08","Diabetes Mellitus"
"H360","E08","Diabetes Mellitus"
"E13","E08","Diabetes Mellitus"
"E12","E08","Diabetes Mellitus"
"E11","E08","Diabetes Mellitus"
"N083","E08","Diabetes Mellitus"
"O242","E08","Diabetes Mellitus"
"1972931000006117","F00","Dementia/Cognitive impairement"
"294718018","F00","Dementia/Cognitive impairement"
"359081000006118","F00","Dementia/Cognitive impairement"
"359241000006119","F00","Dementia/Cognitive impairement"
"2966081000006114","F00","Dementia/Cognitive impairement"
"3802661000006113","F00","Dementia/Cognitive impairement"
"294638010","F00","Dementia/Cognitive impairement"
"295684012","F00","Dementia/Cognitive impairement"
"6900221000006117","F00","Dementia/Cognitive impairement"
"914941000006112","F00","Dementia/Cognitive impairement"
"431691000006119","F00","Dementia/Cognitive impairement"
"6973431000006118","F00","Dementia/Cognitive impairement"
"362941000006113","F00","Dementia/Cognitive impairement"
"398571000006112","F00","Dementia/Cognitive impairement"
"294635013","F00","Dementia/Cognitive impairement"
"6973441000006111","F00","Dementia/Cognitive impairement"
"1971541000006114","F00","Dementia/Cognitive impairement"
"1972791000006115","F00","Dementia/Cognitive impairement"
"295690011","F00","Dementia/Cognitive impairement"
"1973271000006117","F00","Dementia/Cognitive impairement"
"8009531000006112","F00","Dementia/Cognitive impairement"
"299325013","F00","Dementia/Cognitive impairement"
"1972681000006112","F00","Dementia/Cognitive impairement"
"295672010","F00","Dementia/Cognitive impairement"
"1972641000006118","F00","Dementia/Cognitive impairement"
"359151000006113","F00","Dementia/Cognitive impairement"
"3414231000006117","F00","Dementia/Cognitive impairement"
"1972061000006113","F00","Dementia/Cognitive impairement"
"1972731000006119","F00","Dementia/Cognitive impairement"
"299641000000112","F00","Dementia/Cognitive impairement"
"1823871000006112","F00","Dementia/Cognitive impairement"
"295680015","F00","Dementia/Cognitive impairement"
"1972431000006113","F00","Dementia/Cognitive impairement"
"294648012","F00","Dementia/Cognitive impairement"
"294643015","F00","Dementia/Cognitive impairement"
"3341701000006116","F00","Dementia/Cognitive impairement"
"428201000006119","F00","Dementia/Cognitive impairement"
"1972571000006110","F00","Dementia/Cognitive impairement"
"425901000006116","F00","Dementia/Cognitive impairement"
"423351000006115","F00","Dementia/Cognitive impairement"
"2931251000006113","F00","Dementia/Cognitive impairement"
"914921000006117","F00","Dementia/Cognitive impairement"
"1972291000006113","F00","Dementia/Cognitive impairement"
"399031000006111","F00","Dementia/Cognitive impairement"
"295681016","F00","Dementia/Cognitive impairement"
"1972021000006119","F00","Dementia/Cognitive impairement"
"6973471000006115","F00","Dementia/Cognitive impairement"
"1972541000006119","F00","Dementia/Cognitive impairement"
"423391000006114","F00","Dementia/Cognitive impairement"
"745381000006119","F00","Dementia/Cognitive impairement"
"3802631000006116","F00","Dementia/Cognitive impairement"
"1972181000006119","F00","Dementia/Cognitive impairement"
"294656010","F00","Dementia/Cognitive impairement"
"376631000006115","F00","Dementia/Cognitive impairement"
"3670601000006111","F00","Dementia/Cognitive impairement"
"294655014","F00","Dementia/Cognitive impairement"
"1972371000006115","F00","Dementia/Cognitive impairement"
"1973941000006119","F00","Dementia/Cognitive impairement"
"295687017","F00","Dementia/Cognitive impairement"
"6900191000006112","F00","Dementia/Cognitive impairement"
"7263011000006112","F00","Dementia/Cognitive impairement"
"6973421000006116","F00","Dementia/Cognitive impairement"
"294637017","F00","Dementia/Cognitive impairement"
"6900241000006112","F00","Dementia/Cognitive impairement"
"1972751000006114","F00","Dementia/Cognitive impairement"
"1971771000006112","F00","Dementia/Cognitive impairement"
"1972131000006115","F00","Dementia/Cognitive impairement"
"1973171000006112","F00","Dementia/Cognitive impairement"
"1972421000006110","F00","Dementia/Cognitive impairement"
"1972081000006115","F00","Dementia/Cognitive impairement"
"294641018","F00","Dementia/Cognitive impairement"
"6973451000006113","F00","Dementia/Cognitive impairement"
"359141000006111","F00","Dementia/Cognitive impairement"
"294652012","F00","Dementia/Cognitive impairement"
"500317011","F00","Dementia/Cognitive impairement"
"6897251000006116","F00","Dementia/Cognitive impairement"
"882191000006119","F00","Dementia/Cognitive impairement"
"401760017","F00","Dementia/Cognitive impairement"
"1971401000006111","F00","Dementia/Cognitive impairement"
"6900181000006114","F00","Dementia/Cognitive impairement"
"905791000006115","F00","Dementia/Cognitive impairement"
"6897241000006118","F00","Dementia/Cognitive impairement"
"1973221000006118","F00","Dementia/Cognitive impairement"
"1974931000006114","F00","Dementia/Cognitive impairement"
"1972231000006114","F00","Dementia/Cognitive impairement"
"1972601000006115","F00","Dementia/Cognitive impairement"
"8009541000006119","F00","Dementia/Cognitive impairement"
"3802681000006115","F00","Dementia/Cognitive impairement"
"7103601000006116","F00","Dementia/Cognitive impairement"
"1976091000006118","F00","Dementia/Cognitive impairement"
"1972211000006115","F00","Dementia/Cognitive impairement"
"376531000006119","F00","Dementia/Cognitive impairement"
"1972821000006112","F00","Dementia/Cognitive impairement"
"376571000006116","F00","Dementia/Cognitive impairement"
"3964611000006111","F00","Dementia/Cognitive impairement"
"882211000006118","F00","Dementia/Cognitive impairement"
"423381000006111","F00","Dementia/Cognitive impairement"
"295714013","F00","Dementia/Cognitive impairement"
"3350441000006115","F00","Dementia/Cognitive impairement"
"1972451000006118","F00","Dementia/Cognitive impairement"
"1972481000006114","F00","Dementia/Cognitive impairement"
"423221000006117","F00","Dementia/Cognitive impairement"
"295688010","F00","Dementia/Cognitive impairement"
"1973501000006113","F00","Dementia/Cognitive impairement"
"7043651000006119","F00","Dementia/Cognitive impairement"
"26545010","F00","Dementia/Cognitive impairement"
"1972711000006113","F00","Dementia/Cognitive impairement"
"1972201000006118","F00","Dementia/Cognitive impairement"
"431681000006117","F00","Dementia/Cognitive impairement"
"1972171000006117","F00","Dementia/Cognitive impairement"
"3414261000006114","F00","Dementia/Cognitive impairement"
"1972831000006110","F00","Dementia/Cognitive impairement"
"1975591000006119","F00","Dementia/Cognitive impairement"
"1973531000006117","F00","Dementia/Cognitive impairement"
"882201000006116","F00","Dementia/Cognitive impairement"
"3802621000006119","F00","Dementia/Cognitive impairement"
"882171000006115","F00","Dementia/Cognitive impairement"
"1972911000006111","F00","Dementia/Cognitive impairement"
"1974271000006119","F00","Dementia/Cognitive impairement"
"294653019","F00","Dementia/Cognitive impairement"
"1971661000006114","F00","Dementia/Cognitive impairement"
"1972141000006113","F00","Dementia/Cognitive impairement"
"1972621000006113","F00","Dementia/Cognitive impairement"
"6973461000006110","F00","Dementia/Cognitive impairement"
"1972501000006116","F00","Dementia/Cognitive impairement"
"21256010","F00","Dementia/Cognitive impairement"
"294646011","F00","Dementia/Cognitive impairement"
"1972401000006117","F00","Dementia/Cognitive impairement"
